Unnamed: 0,user_key,tweet_text_only
56044,mr_clampin,Valium   some real medicine
56045,cynthiamhunter,"""We should be very grateful that the Age of Obama is finally over"" ~ "
56046,mil0blake,Please help the little angel!      
56047,politweecs,Majority of snap polls show  won debate by a landslide despite  overwhelming victory for  in bi…
56048,ameliebaldwin,"Well,   Clinton hatchetman Blumenthal also denied spreading 'sluts and nuts' rumors about Lewinsky https:/…"
56049,hyddrox,1 These contacts between Priebus and the FBI could be where it all unravels for the Trump White House
56050,lazykstafford,It's disturbing that the democrats have no problem with the facts The facts being ignored
56051,jeannemccarthy0,"  dopes, more gun control is not the answer"
56052,heyits_toby,Robert Reich brings nuance to the role of your right-wing Uncle Bob in another video on ruining the holiday
56053,danageezus,That the Clinton campaign would quit calling every 10 minutes
56054,cookncooks,"“The LORD detests people with crooked hearts, but he delights in those with integrity”"
56055,dorothiebell,Will you marry me - makes your life unbearable in 3 years
56056,datwisenigga,"Black Agenda Radio for Week of January 30, 2017  via "
56057,jeffreykahunas,Targeted  accounts
56058,cookncooks,CRUNCH TIME
56059,newspeakdaily,Trump Campaign Appoints Arizona’s Jeff DeWit as COO
56060,hyddrox,Pay people to move to work? : Help Poor Relocate to Find Better Jobs &amp; Opportunity | National Review
56061,jarrardnorman,"Only 100 Million viewers? C'mon Guys we're talking a better showdown than ""Ali and Frazier"" in 1975😂 I'm gonna love this…"
56062,jeffreykahunas,States may reject it but they can't stop the payments Join our patriots at   awaits
56063,laurabaeley,Tolerant Leftists Laugh As Elderly Man Is Pepper-Sprayed &amp; Trump Supporters Are Attacked
56064,baobaeham,Just got commissioned to write a piece on  👊💃🖋💻📔
56065,willisbonnerr,Just got these in the mailAnd that was the moment my whole life changed 🕺🏾🏆😁👏🎉 
56066,patriotblake,Forget having a new healthcare bill Simply repeal Obamacare! America did just fine for the 230 years before Obamacare
56067,dorothiebell,MT  Respect our Military They fight  for your right to be free
56068,brianaregland, If I took that personally it would diminish my effort  &amp; I worked HARD on that Who do you think could…
56069,mrclydepratt,Downtown Predawn Fog
56070,_nickluna_," um,  Why are We Paying for Hillary's Campaign ? Trump proves to be right AGAIN  https…"
56071,giselleevns,How eating a cow can be any better than eating a dog?
56072,giselleevns,Critical Thinking
56073,hiimkhloe,"""Yeah, I guess so"" is not the response we seek in the commander-in-chief Either a strong YES or a strong NO, no in bet…"
56074,prettylaraplace,Defund Hillary Clinton Planned Parenthood Baby Body Chop Shop:  -    -
56075,_nickluna_,"Sin hath no more dominion over us Jesus has made an end of it, and put it away for ever"
56076,notritahart,Big Foot Loose  
56077,queenofthewo,My  is seeing  on the  😍 How did I get so lucky! What's that on the bottom of…
56078,lazykstafford,autoerotic asphyxiation
56079,jeannemccarthy0,
56080,kencannone,Would a literal feces-throwing chimp earn 30% of the vote if the GOP nominated it to run against Hillary Clinton
56081,paulinett,"If you thought Republicans were somehow not gonna roll back voting rights a few decades, Trump's tweet should clear that up…"
56082,willisbonnerr,"""The ceiling is the roof"" Michael Jordan, that shit made no sense"
56083,hyddrox,Great observation
56084,jeannemccarthy0,"MT   literally stopped the bus to see this man's truck in Hubbard, Iowa"
56085,baobaeham,A New  campaign! 'Toast Ale: Beer from Surplus Bread'
56086,priceforpierce,That`s really funny
56087,notritahart,100 meter long hump 
56088,brianaregland,It's exhausting to constantly coax men through conversation especially as a woman w/ more of a dominant personality
56089,mrclydepratt,"Trump, North Korea Exchange Escalating Threats"
56090,rightnpr,"""We must love each other and support each other, and we are in this TOGETHER"" ~ Donald Trump"
56091,datwisenigga,"  You're not talking about cigarettes, bundles of sticks, or bassoons, the only other context wher…"
56092,lazykstafford,I wanna rock it all night baby girl will you rock it out with me?
56093,cornellburchet,I was wondering when the internal backlash would start on DT's immigration flip-flopeando
56094,dorothiebell,"Me: I'm in no rush to get anywhere, I should drive peacefully and not speed"
56095,cassieweltch,smile more &amp; laugh often
56096,leroylovesusa,where have I heard that name b4? YES it was at the  family dinner table!
56097,judelambertusa,Joe Biden Finally Speaks Out On Why Hillary Lost; Every Democrat Should Heed This Message  https:/…
56098,kateritterrrr,"""The politicians ignore your cries for help but I never will""- "
56099,ameliebaldwin,Trump is the Best Choice For All Americans! No More Business as Usual!
56100,queenofthewo,when this didn't end it
56101,traceyhappymom,to fuck any of my ex boyfriendsblow jobs are fine though!
56102,jeannemccarthy0,Waar gaat de wereld naar toe 
56103,laurabaeley,Antarctica Castle Discovery Rewrites History
56104,newspeakdaily,Kaine vs Pence: The Vice Presidential Debate
56105,baobaeham,        
56106,patriotblake,Rafael Ramírez: Campaña de odio contra Rusia tiene consecuencias trágicas
56107,judelambertusa,Imprisoned Iranian Activist Ends 71-Day Hunger Strike After Wife Freed  
56108,ameliebaldwin,"Liberals/ Democrats, unsubscribe from  (all of you), Trump will take his 20M followers over 😝"
56109,emileewaren,"Judge Dismisses Jill Stein's ""Speculative Claims"", Orders End To Michigan Recount"
56110,jasper_fly,"People wanting to ban things ""because of the children"" You hypocrites will hurt them more than me blasting Tupac"
56111,brianaregland,Overrated
56112,ryanmaxwell_1,"LindaSuhler: RT ChristiChat: ""Patriotism is easy to understand in America It means looking out for yourself by lo… htt…"
56113,cassieweltch,Don't try to talk about
56114,emileewaren,La même chose avec l'avion qui s'est écrasé aux origines douteusesTout se paie un jour ou l'autre mais avec circonspection…
56115,micparrish,For myself I am an optimist  – it does not seem to be much use to be anything else  – Winston S Churchill
56116,dorothiebell,Can I get a RETWEET if U are so GLAD January 20th will be FAREWELL to Obama&amp; his CARE!
56117,alecmooooody,these are all Trump's twitter insults!
56118,daileyjadon,He's playing the American public for suckers: He gets a free ride to the White House and all we get is a lousy hat (2/2
56119,puredavie,"smile to strangers Though most of them don't smile back, I still feel good that I did"
56120,brianaregland,A generation that is not accustomed to creating anything but living on the dividends of oil has chosen small players over c…
56121,daileyjadon,Have my pizza
56122,evagreen69,Sign this petition to keep Clintons out of the White House
56123,politweecs,Clinton Charities ignore laws requiring IDs of foreign donors
56124,dorothiebell,Where is the love of Christ?
56125,eliasbrick,"clinton campaign right now, basically"
56126,mr_clampin,Bitch it's ALL tight
56127,emileewaren,State Dept spokesman -- paid w/ American taxpayers' $$$ -- mocks Americans &amp; the world
56128,ameliebaldwin,Boulders crash down on PCH in Malibu; road closing for up to 3 days
56129,westernwindwes,k
56130,klara_sauber,"Merkel tut alles richtig Feinde nah halten, ihre Freunde sind ihr immer bekannt!"
56131,leroylovesusa,admits  deal is a nuclear catastrophe in the making
56132,melanymelanin,"So, Don &amp; Eric (but not Ivanka), ""[n]o new deals"" (whatever that means), &amp;  avoids holding the Dec 15 ne…"
56133,kathiemrr,The Incredible Hulk OG  
56134,heyits_toby,The UN 2030 Agenda Decoded: The Blueprint for Global Enslavement -
56135,finley1589,In an age of  only Whites R to blame forEVERYTHING!!!
56136,patriotblake,BIBI's response to Obama is: 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥…
56137,hollandpatrickk,IBD) Clinton Global Initiative aided interests of Foundation donors-  -  - https…
56138,jeannemccarthy0,VW - Government needs to wake up from its shocking complacency - 
56139,trayneshacole,Pusha T and Tim Kaine sit down to talk  systematic  and
56140,paulinett,‘That’s who he was’: George Michael’s quiet generosity celebrated by those who knew him
56141,hyddrox,BIG —&gt;  shares same address as big labor/Soros groups  &amp; 
56142,washingtonline,Hillary Clinton relies on Bush-era official for new Spanish-language TV ad campaign
56143,kateritterrrr,"Clearly, more Obama means more terrorist attacks on US soil That is suicidal What makes no sense is thinking he did a goo…"
56144,dorothiebell,"News post: ""Melania the green goddess: First Lady shares her unexpected love of GARDENING on day' trip with Japane… htt…"
56145,notritahart,Trump doesn't send him back to Kenya if he wins
56146,laurabaeley,"Loved my glam here! Make Up  Hair  Balenciaga cost, Kardashian Kollection dress,Manolo heels http:…"
56147,notritahart,tweet a tweet and then delete
56148,baobaeham,11/8/16 - Election Day
56149,jacquelinisbest,
56150,trayneshacole,PLEASE SPREAD the story of  the secret son of Bill Clinton
56151,emileewaren,Jeff Danziger: Mr Trump’s Friends - Truthdig
56152,jeannemccarthy0,Biggest Obama Lie in 2016:
56153,garrettsimpson_,"You're off-base on this Trump put his life, reputation, &amp; fortune on the line to save America He deserves full support,…"
56154,leroylovesusa,Prepare to Defend Yourselves Says Czech President to His People
56155,traceyhappymom,I love him
56156,logan_whatsup,"Have a heart that never hardens, and a temper that never tires, and a touch that never hurts"
56157,karenparker93,Close up of President Trump today at 
56158,anthonywoodboy,Pieces like this are hardy perennials that never get any better
56159,michellearry,Burundi polls close in election dismissed by US
56160,mr_clampin,does she [as in me] really have a selfie stick
56161,malloryjared,
56162,michellearry,Maxine Waters: Sessions' Russian Connections Will Lead to Trump Impeachment (VIDEO
56163,lazykstafford,"goodnight to anyone who stays up late, better sleep soon"
56164,margarethkurz,Interessanter Artikel über die Geschichte des
56165,dorothiebell,6 years after Sebastien Feller was proven to be cheating for the French team at the Olymp his results still stand
56166,patriotblake,Happy    Definitely a BETTER reason to celebrate
56167,tpartynews,"Clinton gave $100K to New York Times group in same year paper endorsed her
""Hillary Clinton for President""…"
56168,thefoundingson,  I guess you're missing the very essence of this quote
56169,aiden7757,"Tim Kaine: ""We should all see who the prettiest cross dresser is!!!"""
56170,queenofthewo,""""
56171,melanymelanin, I wish I was still on vacationbut at least it's almost the weekend Do you have any plans?
56172,c__wells,Japan and it's commercials XD
56173,hollydler," ""If you did not have elite media propping her up, protecting her, smearing Trump, distorting the campaign, she…"
56174,watchmewalkin,"Said this on the phone to  Pence said this on NBC that evidence was coming in ""probably a matter of hou…"
56175,judelambertusa,Trump Deploys National Guard To Press Conference For Standing Ovation
56176,usa_gunslinger,Comedy gold!
56177,ten_gop, Great poll!
56178,patriotblake,C-A-T� Tourniquet Buddy-Aid Arm Application Tutorial
56179,priceforpierce,Are we done with the  bullshit yet?
56180,brianaregland,
56181,malloryjared,"Don't hate me shawty, please don't hate me shawty, cause I still luv you"
56182,jeffreykahunas,If you like quotes then you're going to LOVE my new free audio program Inspower Happiness Gym:
